schemaVersion,recordType,title,authors,paper_url,github_url,github_stars,published_date
1.0,RESEARCH_PAPER,Music demixing with the sliCQ transform,[],https://arxiv.org/abs/2112.05509v1,https://github.com/sevagh/xumx-slicq,32,
1.0,RESEARCH_PAPER,AirLoc: Object-based Indoor Relocalization,[],https://arxiv.org/abs/2304.00954v1,https://github.com/sair-lab/airloc,27,
1.0,RESEARCH_PAPER,Bi-Mapper: Holistic BEV Semantic Mapping for Autonomous Driving,[],https://arxiv.org/abs/2305.04205v3,https://github.com/lynn-yu/bi-mapper,49,
1.0,RESEARCH_PAPER,Evaluating generative models in high energy physics,[],https://arxiv.org/abs/2211.10295v2,https://github.com/jet-net/jetnet,31,
1.0,RESEARCH_PAPER,Monocular 3D Human Pose Estimation for Sports Broadcasts using Partial Sports Field Registration,[],https://arxiv.org/abs/2304.04437v1,https://github.com/tobibaum/partialsportsfieldreg_3dhpe,33,
1.0,RESEARCH_PAPER,Learning to Estimate External Forces of Human Motion in Video,[],https://arxiv.org/abs/2207.05845v1,https://github.com/michigancog/forcepose,19,
1.0,RESEARCH_PAPER,"ACE, a generic constraint solver",[],https://arxiv.org/abs/2302.05405v2,https://github.com/xcsp3team/ace,39,
1.0,RESEARCH_PAPER,A Unified Framework for Quantifying Privacy Risk in Synthetic Data,[],https://arxiv.org/abs/2211.10459v1,https://github.com/statice/anonymeter,109,
1.0,RESEARCH_PAPER,Diffusion Explainer: Visual Explanation for Text-to-image Stable Diffusion,[],https://arxiv.org/abs/2305.03509v3,https://github.com/poloclub/diffusion-explainer,490,
1.0,RESEARCH_PAPER,Autoregressive GAN for Semantic Unconditional Head Motion Generation,[],https://arxiv.org/abs/2211.00987v2,https://github.com/louisbearing/unconditionalheadmotion,15,
1.0,RESEARCH_PAPER,Learning Navigational Visual Representations with Semantic Map Supervision,[],https://arxiv.org/abs/2307.12335v1,https://github.com/yiconghong/ego2map-navit,28,
1.0,RESEARCH_PAPER,2PCNet: Two-Phase Consistency Training for Day-to-Night Unsupervised Domain Adaptive Object Detection,[],https://arxiv.org/abs/2303.13853v1,https://github.com/mecarill/2pcnet,97,
1.0,RESEARCH_PAPER,Efficient Reachability Analysis of Closed-Loop Systems with Neural Network Controllers,[],https://arxiv.org/abs/2101.01815v2,https://github.com/mit-acl/nn_robustness_analysis,86,
1.0,RESEARCH_PAPER,Learning Representative Trajectories of Dynamical Systems via Domain-Adaptive Imitation,[],https://arxiv.org/abs/2304.10260v1,https://github.com/dlr-mi/dati,0,
1.0,RESEARCH_PAPER,Learning permutation symmetries with gips in R,[],https://arxiv.org/abs/2307.00790v3,https://github.com/przechoj/gips_replication_code,0,
1.0,RESEARCH_PAPER,Scaling Up Dynamic Graph Representation Learning via Spiking Neural Networks,[],https://arxiv.org/abs/2208.10364v3,https://github.com/edisonleeeee/spikenet,80,
1.0,RESEARCH_PAPER,Uncertainty-based Detection of Adversarial Attacks in Semantic Segmentation,[],https://arxiv.org/abs/2305.12825v2,https://github.com/kmaag/adversarial-attack-detection-uncertainty,0,
1.0,RESEARCH_PAPER,CL-UZH at SemEval-2023 Task 10: Sexism Detection through Incremental Fine-Tuning and Multi-Task Learning with Label Descriptions,[],https://arxiv.org/abs/2306.03907v1,https://github.com/jagol/cl-uzh-edos-2023,2,
1.0,RESEARCH_PAPER,Robust Imaging Sonar-based Place Recognition and Localization in Underwater Environments,[],https://arxiv.org/abs/2305.14773v1,https://github.com/sparolab/sonar_context,60,
1.0,RESEARCH_PAPER,PyGWalker: On-the-fly Assistant for Exploratory Visual Data Analysis,[],https://arxiv.org/abs/2406.11637v1,https://github.com/Kanaries/pygwalker,15957,
1.0,RESEARCH_PAPER,Computational methods for fast Bayesian model assessment via calibrated posterior p-values,[],https://arxiv.org/abs/2306.04866v2,https://github.com/salleuska/fastcppp,3,
1.0,RESEARCH_PAPER,Deepening gamma-ray point-source catalogues with sub-threshold information,[],https://arxiv.org/abs/2306.16483v2,https://github.com/aurelio-amerio/gpcs,2,
1.0,RESEARCH_PAPER,On a tropicalization of planar polynomial ODEs with finitely many structurally stable phase portraits,[],https://arxiv.org/abs/2305.18002v3,https://github.com/ahsarantaris/tropical-phase-plane,1,
1.0,RESEARCH_PAPER,Estimating Lexical Complexity from Document-Level Distributions,[],https://arxiv.org/abs/2404.01196v1,https://github.com/sondrewold/lexical_complexity_estimation,0,
1.0,RESEARCH_PAPER,Liquid Structural State-Space Models,[],https://arxiv.org/abs/2209.12951v1,https://github.com/raminmh/liquid-s4,396,
1.0,RESEARCH_PAPER,Generative downscaling of PDE solvers with physics-guided diffusion models,[],https://arxiv.org/abs/2404.05009v1,https://github.com/woodssss/generative-downsscaling-pde-solvers,8,
1.0,RESEARCH_PAPER,Improved Benthic Classification using Resolution Scaling and SymmNet Unsupervised Domain Adaptation,[],https://arxiv.org/abs/2303.10960v1,https://github.com/hdoi5324/benthic-uda,2,
1.0,RESEARCH_PAPER,TC-GNN: Bridging Sparse GNN Computation and Dense Tensor Cores on GPUs,[],https://arxiv.org/abs/2112.02052v4,https://github.com/YukeWang96/TCGNN-Pytorch,58,
1.0,RESEARCH_PAPER,Minority-Oriented Vicinity Expansion with Attentive Aggregation for Video Long-Tailed Recognition,[],https://arxiv.org/abs/2211.13471v1,https://github.com/wjun0830/move,13,
1.0,RESEARCH_PAPER,$py$GWBSE: A high throughput workflow package for GW-BSE calculations,[],https://arxiv.org/abs/2210.00152v2,https://github.com/cmdlab/pygwbse,32,
1.0,RESEARCH_PAPER,Iterative Graph Alignment,[],https://arxiv.org/abs/2408.16667v1,https://github.com/fangyuan-ksgk/ruleeval,3,
1.0,RESEARCH_PAPER,Generative Modeling Helps Weak Supervision (and Vice Versa),[],https://arxiv.org/abs/2203.12023v6,https://github.com/benbo/wsgan-paper,7,
1.0,RESEARCH_PAPER,Magic NeRF Lens: Interactive Fusion of Neural Radiance Fields for Virtual Facility Inspection,[],https://arxiv.org/abs/2307.09860v1,https://github.com/uhhhci/immersive-ngp,313,
1.0,RESEARCH_PAPER,Learning to Paraphrase Sentences to Different Complexity Levels,[],https://arxiv.org/abs/2308.02226v1,https://github.com/alisonhc/change-complexity,5,
1.0,RESEARCH_PAPER,Better speech synthesis through scaling,[],https://arxiv.org/abs/2305.07243v2,https://github.com/neonbjb/tortoise-tts,14873,
1.0,RESEARCH_PAPER,Synthesis of separation processes with reinforcement learning,[],https://arxiv.org/abs/2211.04327v1,https://github.com/lollcat/aspen-rl,20,
1.0,RESEARCH_PAPER,Compose and Conquer: Diffusion-Based 3D Depth Aware Composable Image Synthesis,[],https://arxiv.org/abs/2401.09048v1,https://github.com/tomtom1103/compose-and-conquer,103,
1.0,RESEARCH_PAPER,Rebalanced Zero-shot Learning,[],https://arxiv.org/abs/2210.07031v2,https://github.com/fouriye/rezsl-tip23,9,
1.0,RESEARCH_PAPER,Legal Syllogism Prompting: Teaching Large Language Models for Legal Judgment Prediction,[],https://arxiv.org/abs/2307.08321v1,https://github.com/jiangcong7/legal-syllogism-prompting,9,
1.0,RESEARCH_PAPER,Multimodal brain age estimation using interpretable adaptive population-graph learning,[],https://arxiv.org/abs/2307.04639v2,https://github.com/bintsi/adaptive-graph-learning,10,
1.0,RESEARCH_PAPER,XFlow: Benchmarking Flow Behaviors over Graphs,[],https://arxiv.org/abs/2308.03819v1,https://github.com/xgraphing/xflow,145,
1.0,RESEARCH_PAPER,Neural Networks for Programming Quantum Annealers,[],https://arxiv.org/abs/2308.06807v1,https://github.com/boschsamuel/nnforprogrammingquantumannealers,4,
1.0,RESEARCH_PAPER,Hierarchy Flow For High-Fidelity Image-to-Image Translation,[],https://arxiv.org/abs/2308.06909v1,https://github.com/weichenfan/hierarchyflow,41,
1.0,RESEARCH_PAPER,Global Features are All You Need for Image Retrieval and Reranking,[],https://arxiv.org/abs/2308.06954v2,https://github.com/shihaoshao-gh/superglobal,249,
1.0,RESEARCH_PAPER,Boosting DNN Cold Inference on Edge Devices,[],https://arxiv.org/abs/2206.07446v2,https://github.com/ubiquitouslearning/nnv12,13,
1.0,RESEARCH_PAPER,Are current long-term video understanding datasets long-term?,[],https://arxiv.org/abs/2308.11244v1,https://github.com/ombretta/longterm_datasets,1,
1.0,RESEARCH_PAPER,Protein-DNA binding sites prediction based on pre-trained protein language model and contrastive learning,[],https://arxiv.org/abs/2306.15912v1,https://github.com/yandrewl/clape,37,
1.0,RESEARCH_PAPER,ExtractGPT: Exploring the Potential of Large Language Models for Product Attribute Value Extraction,[],https://arxiv.org/abs/2310.12537v5,https://github.com/wbsg-uni-mannheim/extractgpt,29,
1.0,RESEARCH_PAPER,StratMed: Relevance Stratification between Biomedical Entities for Sparsity on Medication Recommendation,[],https://arxiv.org/abs/2308.16781v4,https://github.com/lixiang-222/drug-recommendations,12,
1.0,RESEARCH_PAPER,ViStruct: Visual Structural Knowledge Extraction via Curriculum Guided Code-Vision Representation,[],https://arxiv.org/abs/2311.13258v1,https://github.com/yangyi-chen/vi-struct,7,
1.0,RESEARCH_PAPER,Post-OCR Document Correction with large Ensembles of Character Sequence-to-Sequence Models,[],https://arxiv.org/abs/2109.06264v3,https://github.com/jarobyte91/post_ocr_correction,39,
1.0,RESEARCH_PAPER,Self-distillation Regularized Connectionist Temporal Classification Loss for Text Recognition: A Simple Yet Effective Approach,[],https://arxiv.org/abs/2308.08806v4,https://github.com/zzyhlyoko/DCTC,42,
1.0,RESEARCH_PAPER,How Susceptible are Large Language Models to Ideological Manipulation?,[],https://arxiv.org/abs/2402.11725v3,https://github.com/kaichen23/llm_ideo_manipulate,7,
1.0,RESEARCH_PAPER,ImFace++: A Sophisticated Nonlinear 3D Morphable Face Model with Implicit Neural Representations,[],https://arxiv.org/abs/2312.04028v3,https://github.com/mingwuzheng/imface,177,
1.0,RESEARCH_PAPER,NormDial: A Comparable Bilingual Synthetic Dialog Dataset for Modeling Social Norm Adherence and Violation,[],https://arxiv.org/abs/2310.14563v2,https://github.com/aochong-li/normdial,8,
1.0,RESEARCH_PAPER,The convergence of stochastic differential equations to their linearisation in small noise limits,[],https://arxiv.org/abs/2309.16334v2,https://github.com/liamblake/explicit-characterisation-sde-linearisation,0,
1.0,RESEARCH_PAPER,Second-order group knockoffs with applications to GWAS,[],https://arxiv.org/abs/2310.15069v2,https://github.com/biona001/knockoffspy,1,
1.0,RESEARCH_PAPER,"ALMA Lensing Cluster Survey: average dust, gas, and star formation properties of cluster and field galaxies from stacking analysis",[],https://arxiv.org/abs/2309.16832v1,https://github.com/guerrero-andrea/stacking_codes,1,
1.0,RESEARCH_PAPER,Improved Anisotropic Gaussian Filters,[],https://arxiv.org/abs/2303.13278v2,https://github.com/akeilmann/anigauss,3,
1.0,RESEARCH_PAPER,The Partial Entropy Decomposition: Decomposing multivariate entropy and mutual information via pointwise common surprisal,[],http://arxiv.org/abs/1702.01591v2,https://github.com/robince/partial-info-decomp,50,
1.0,RESEARCH_PAPER,Engineering Serendipity through Recommendations of Items with Atypical Aspects,[],https://arxiv.org/abs/2505.23580v1,https://github.com/ramituncc49er/atars,1,
1.0,RESEARCH_PAPER,Object-aware Adaptive-Positivity Learning for Audio-Visual Question Answering,[],https://arxiv.org/abs/2312.12816v1,https://github.com/zhangbin-ai/apl,8,
1.0,RESEARCH_PAPER,Linear Recurrent Units for Sequential Recommendation,[],https://arxiv.org/abs/2310.02367v2,https://github.com/yueqirex/lrurec,70,
1.0,RESEARCH_PAPER,Quark: Controllable Text Generation with Reinforced Unlearning,[],https://arxiv.org/abs/2205.13636v2,https://github.com/gximinglu/quark,76,
1.0,RESEARCH_PAPER,Towards Fair Graph Neural Networks via Graph Counterfactual,[],https://arxiv.org/abs/2307.04937v2,https://github.com/timelovercc/caf-gnn,14,
1.0,RESEARCH_PAPER,Out-of-Distribution Detection by Leveraging Between-Layer Transformation Smoothness,[],https://arxiv.org/abs/2310.02832v2,https://github.com/fjelenic/between-layer-ood,0,
1.0,RESEARCH_PAPER,Stella Nera: Achieving 161 TOp/s/W with Multiplier-free DNN Acceleration based on Approximate Matrix Multiplication,[],https://arxiv.org/abs/2311.10207v1,https://github.com/joennlae/halutmatmul,215,
1.0,RESEARCH_PAPER,Toward Sufficient Spatial-Frequency Interaction for Gradient-aware Underwater Image Enhancement,[],https://arxiv.org/abs/2309.04089v2,https://github.com/zhihefang/SFGNet,20,
1.0,RESEARCH_PAPER,Improving the TENOR of Labeling: Re-evaluating Topic Models for Content Analysis,[],https://arxiv.org/abs/2401.16348v2,https://github.com/zli12321/tenor,11,
1.0,RESEARCH_PAPER,"GalaPy, the highly optimised C++/Python spectral modelling tool for galaxies - I - Library presentation and photometric fitting",[],https://arxiv.org/abs/2402.12427v1,https://github.com/tommasoronconi/galapy,11,
1.0,RESEARCH_PAPER,Facial expression and attributes recognition based on multi-task learning of lightweight neural networks,[],https://arxiv.org/abs/2103.17107v3,https://github.com/HSE-asavchenko/face-emotion-recognition,1057,
1.0,RESEARCH_PAPER,RecipeGPT: Generative Pre-training Based Cooking Recipe Generation and Evaluation System,[],https://arxiv.org/abs/2003.02498v1,https://github.com/LARC-CMU-SMU/RecipeGPT-exp,22,
1.0,RESEARCH_PAPER,Finite element hybridization of port-Hamiltonian systems,[],https://arxiv.org/abs/2302.06239v4,https://github.com/a-brugnoli/ph_hybridization,1,
1.0,RESEARCH_PAPER,DeeLeMa: Missing information search with Deep Learning for Mass estimation,[],https://arxiv.org/abs/2212.12836v3,https://github.com/Yonsei-HEP-COSMO/DeeLeMa,3,
1.0,RESEARCH_PAPER,Corrective Machine Unlearning,[],https://arxiv.org/abs/2402.14015v2,https://github.com/drimpossible/corrective-unlearning-bench,24,
1.0,RESEARCH_PAPER,A Pattern to Align Them All: Integrating Different Modalities to Define Multi-Modal Entities,[],https://arxiv.org/abs/2410.13803v1,https://github.com/ida-fbk/multimodalpattern,0,
1.0,RESEARCH_PAPER,Mixed-Integer Optimal Control via Reinforcement Learning: A Case Study on Hybrid Electric Vehicle Energy Management,[],https://arxiv.org/abs/2305.01461v3,https://github.com/xujinming01/td3aq,5,
1.0,RESEARCH_PAPER,Unsupervised Learning of Phylogenetic Trees via Split-Weight Embedding,[],https://arxiv.org/abs/2312.16074v2,https://github.com/solislemuslab/phyloclustering.jl,3,
1.0,RESEARCH_PAPER,The use of the Higher Order Singular Value Decomposition of the 4-cumulant's tensors in features selection and outlier detection,[],http://arxiv.org/abs/1804.00541v3,https://github.com/ZKSI/CumulantsFeatures.jl,6,
1.0,RESEARCH_PAPER,Uni-MoE: Scaling Unified Multimodal LLMs with Mixture of Experts,[],https://arxiv.org/abs/2405.11273v1,https://github.com/hitsz-tmg/umoe-scaling-unified-multimodal-llms,1116,
1.0,RESEARCH_PAPER,Multi-order Graph Clustering with Adaptive Node-level Weight Learning,[],https://arxiv.org/abs/2405.12183v1,https://github.com/scutft-ml/mogc,0,
1.0,RESEARCH_PAPER,An iterative sample scenario approach for the dynamic dispatch waves problem,[],https://arxiv.org/abs/2308.14476v3,https://github.com/leonlan/dynamic-dispatch-waves,10,
1.0,RESEARCH_PAPER,RenderMe-360: A Large Digital Asset Library and Benchmarks Towards High-fidelity Head Avatars,[],https://arxiv.org/abs/2305.13353v1,https://github.com/renderme-360/renderme-360,254,
1.0,RESEARCH_PAPER,MolecularGPT: Open Large Language Model (LLM) for Few-Shot Molecular Property Prediction,[],https://arxiv.org/abs/2406.12950v2,https://github.com/nyushcs/moleculargpt,41,
1.0,RESEARCH_PAPER,Can LLMs Speak For Diverse People? Tuning LLMs via Debate to Generate Controllable Controversial Statements,[],https://arxiv.org/abs/2402.10614v2,https://github.com/tianyi-lab/debatune,25,
1.0,RESEARCH_PAPER,Pareto Actor-Critic for Equilibrium Selection in Multi-Agent Reinforcement Learning,[],https://arxiv.org/abs/2209.14344v3,https://github.com/uoe-agents/epymarl,732,
1.0,RESEARCH_PAPER,Removing Biases from Molecular Representations via Information Maximization,[],https://arxiv.org/abs/2312.00718v1,https://github.com/uhlerlab/infocore,21,
1.0,RESEARCH_PAPER,FAMO: Fast Adaptive Multitask Optimization,[],https://arxiv.org/abs/2306.03792v3,https://github.com/cranial-xix/famo,131,
1.0,RESEARCH_PAPER,Improving the astrometric solution of the Hyper Suprime-Cam with anisotropic Gaussian processes,[],https://arxiv.org/abs/2103.09881v1,https://github.com/PFLeget/treegp,5,
1.0,RESEARCH_PAPER,Automated Detection of Label Errors in Semantic Segmentation Datasets via Deep Learning and Uncertainty Quantification,[],https://arxiv.org/abs/2207.06104v2,https://github.com/mrcoee/automatic-label-error-detection,4,
1.0,RESEARCH_PAPER,Leveraging Vision-Centric Multi-Modal Expertise for 3D Object Detection,[],https://arxiv.org/abs/2310.15670v1,https://github.com/opendrivelab/birds-eye-view-perception,1382,
1.0,RESEARCH_PAPER,Shape-IoU: More Accurate Metric considering Bounding Box Shape and Scale,[],https://arxiv.org/abs/2312.17663v2,https://github.com/malagoutou/shape-iou,43,
1.0,RESEARCH_PAPER,Attention Beats Linear for Fast Implicit Neural Representation Generation,[],https://arxiv.org/abs/2407.15355v1,https://github.com/roninton/anr,16,
1.0,RESEARCH_PAPER,Growing Urban Bicycle Networks,[],https://arxiv.org/abs/2107.02185v3,https://github.com/mszell/bikenwgrowth,79,
1.0,RESEARCH_PAPER,Towards Efficient and Effective Deep Clustering with Dynamic Grouping and Prototype Aggregation,[],https://arxiv.org/abs/2401.13581v2,https://github.com/regan-zhang/digpro,3,
1.0,RESEARCH_PAPER,ÌròyìnSpeech: A multi-purpose Yorùbá Speech Corpus,[],https://arxiv.org/abs/2307.16071v2,https://github.com/niger-volta-lti/yoruba-voice,13,
1.0,RESEARCH_PAPER,Domain Private Transformers for Multi-Domain Dialog Systems,[],https://arxiv.org/abs/2305.14208v2,https://github.com/asappresearch/domain-private-transformers,2,
1.0,RESEARCH_PAPER,LabelBench: A Comprehensive Framework for Benchmarking Adaptive Label-Efficient Learning,[],https://arxiv.org/abs/2306.09910v4,https://github.com/efficienttraining/labelbench,52,
1.0,RESEARCH_PAPER,Exploring the Impact of Human Evaluator Group on Chat-Oriented Dialogue Evaluation,[],https://arxiv.org/abs/2309.07998v1,https://github.com/sfillwo/dialogueeval-annotatorimpact,1,
1.0,RESEARCH_PAPER,Learning to Estimate Critical Gait Parameters from Single-View RGB Videos with Transformer-Based Attention Network,[],https://arxiv.org/abs/2312.00398v2,https://github.com/vinuni-vishc/transformer-gait-analysis,3,
1.0,RESEARCH_PAPER,Toxicity Detection for Free,[],https://arxiv.org/abs/2405.18822v2,https://github.com/whothu/detection_logits,4,
1.0,RESEARCH_PAPER,Machine learning classification of CHIME fast radio bursts: II. Unsupervised Methods,[],https://arxiv.org/abs/2210.02471v3,https://github.com/jiamingzhuge/frb_ml_unsp,7,
1.0,RESEARCH_PAPER,Filling holes in LoD2 building models,[],https://arxiv.org/abs/2404.15892v1,https://github.com/tudelft3d/automatic-repair-of-lod2-building-models,12,
1.0,RESEARCH_PAPER,Merging uncertainty sets via majority vote,[],https://arxiv.org/abs/2401.09379v5,https://github.com/matteogaspa/merginguncertaintysets,1,
1.0,RESEARCH_PAPER,Generalized Population-Based Training for Hyperparameter Optimization in Reinforcement Learning,[],https://arxiv.org/abs/2404.08233v2,https://github.com/emi-group/gpbt-pl,9,
1.0,RESEARCH_PAPER,A unified test for regression discontinuity designs,[],https://arxiv.org/abs/2205.04345v5,https://github.com/smasa11/rdtest,1,
1.0,RESEARCH_PAPER,"Knowledge-based in silico models and dataset for the comparative evaluation of mammography AI for a range of breast characteristics, lesion conspicuities and doses",[],https://arxiv.org/abs/2310.18494v1,https://github.com/didsr/msynth-release,12,
1.0,RESEARCH_PAPER,Efficient Deformable ConvNets: Rethinking Dynamic and Sparse Operator for Vision Applications,[],https://arxiv.org/abs/2401.06197v1,https://github.com/opengvlab/dcnv4,747,
1.0,RESEARCH_PAPER,"tttrlib: modular software for integrating fluorescence spectroscopy, imaging, and molecular modeling",[],https://arxiv.org/abs/2402.17252v2,https://github.com/fluorescence-tools/tttrlib,23,
1.0,RESEARCH_PAPER,How We Refute Claims: Automatic Fact-Checking through Flaw Identification and Explanation,[],https://arxiv.org/abs/2401.15312v1,https://github.com/nycu-nlp-lab/flawcheck,2,
1.0,RESEARCH_PAPER,"Immunohistochemistry guided segmentation of benign epithelial cells, in situ lesions, and invasive epithelial cells in breast cancer slides",[],https://arxiv.org/abs/2311.13261v4,https://github.com/aican-research/breast-epithelium-segmentation,11,
1.0,RESEARCH_PAPER,MAGDi: Structured Distillation of Multi-Agent Interaction Graphs Improves Reasoning in Smaller Language Models,[],https://arxiv.org/abs/2402.01620v2,https://github.com/dinobby/magdi,40,
1.0,RESEARCH_PAPER,Learning Explicitly Conditioned Sparsifying Transforms,[],https://arxiv.org/abs/2403.03168v1,https://github.com/pirofti/conditionedtransformlearning,1,
1.0,RESEARCH_PAPER,GeReA: Question-Aware Prompt Captions for Knowledge-based Visual Question Answering,[],https://arxiv.org/abs/2402.02503v1,https://github.com/upper9527/gerea,114,
1.0,RESEARCH_PAPER,LSK3DNet: Towards Effective and Efficient 3D Perception with Large Sparse Kernels,[],https://arxiv.org/abs/2403.15173v1,https://github.com/fengzicai/lsk3dnet,75,
1.0,RESEARCH_PAPER,TFLEX: Temporal Feature-Logic Embedding Framework for Complex Reasoning over Temporal Knowledge Graph,[],https://arxiv.org/abs/2205.14307v3,https://github.com/linxueyuanstdio/tflex,45,
1.0,RESEARCH_PAPER,Splitting probabilities as optimal controllers of rare reactive events,[],https://arxiv.org/abs/2402.05414v3,https://github.com/ansingh1214/splitting-optimal,0,
1.0,RESEARCH_PAPER,ConceptMath: A Bilingual Concept-wise Benchmark for Measuring Mathematical Reasoning of Large Language Models,[],https://arxiv.org/abs/2402.14660v2,https://github.com/conceptmath/conceptmath,26,
1.0,RESEARCH_PAPER,Fast ODE-based Sampling for Diffusion Models in Around 5 Steps,[],https://arxiv.org/abs/2312.00094v3,https://github.com/zhyzhouu/amed-solver,364,
1.0,RESEARCH_PAPER,Large-Scale-Exploit of GitHub Repository Metadata and Preventive Measures,[],https://arxiv.org/abs/1908.05354v2,https://github.com/cirosantilli/all-github-commit-emails,58,
1.0,RESEARCH_PAPER,Beyond Film Subtitles: Is YouTube the Best Approximation of Spoken Vocabulary?,[],https://arxiv.org/abs/2410.03240v2,https://github.com/naist-nlp/tubelex,14,
1.0,RESEARCH_PAPER,ICP-Flow: LiDAR Scene Flow Estimation with ICP,[],https://arxiv.org/abs/2402.17351v2,https://github.com/yanconglin/icp-flow,128,
1.0,RESEARCH_PAPER,HeySQuAD: A Spoken Question Answering Dataset,[],https://arxiv.org/abs/2304.13689v2,https://github.com/yijingjoanna/heysquad,6,
1.0,RESEARCH_PAPER,PaDeLLM-NER: Parallel Decoding in Large Language Models for Named Entity Recognition,[],https://arxiv.org/abs/2402.04838v5,https://github.com/GeorgeLuImmortal/PaDeLLM_NER,11,
1.0,RESEARCH_PAPER,A comprehensive calculation of the Primakoff process and the solar axion flux,[],https://arxiv.org/abs/2402.16083v2,https://github.com/fenyutanchan/solar-axion-primakoff-flux,2,
1.0,RESEARCH_PAPER,PECC: Problem Extraction and Coding Challenges,[],https://arxiv.org/abs/2404.18766v1,https://github.com/hallerpatrick/pecc,14,
1.0,RESEARCH_PAPER,MAC: Graph Sparsification by Maximizing Algebraic Connectivity,[],https://arxiv.org/abs/2403.19879v2,https://github.com/MarineRoboticsGroup/mac,68,
1.0,RESEARCH_PAPER,IntactKV: Improving Large Language Model Quantization by Keeping Pivot Tokens Intact,[],https://arxiv.org/abs/2403.01241v2,https://github.com/ruikangliu/IntactKV,46,
1.0,RESEARCH_PAPER,Salute the Classic: Revisiting Challenges of Machine Translation in the Age of Large Language Models,[],https://arxiv.org/abs/2401.08350v2,https://github.com/pangjh3/llm4mt,9,
1.0,RESEARCH_PAPER,From Density to Geometry: YOLOv8 Instance Segmentation for Reverse Engineering of Optimized Structures,[],https://arxiv.org/abs/2404.18763v1,https://github.com/cosim-lab/yolov8-to,5,
1.0,RESEARCH_PAPER,GE-AdvGAN: Improving the transferability of adversarial samples by gradient editing-based adversarial generative model,[],https://arxiv.org/abs/2401.06031v2,https://github.com/lmbtough/ge-advgan,26,
1.0,RESEARCH_PAPER,Changing the Kernel During Training Leads to Double Descent in Kernel Regression,[],https://arxiv.org/abs/2311.01762v3,https://github.com/allerbo/non_constant_kgd,0,
1.0,RESEARCH_PAPER,PEEB: Part-based Image Classifiers with an Explainable and Editable Language Bottleneck,[],https://arxiv.org/abs/2403.05297v3,https://github.com/anguyen8/peeb,13,
1.0,RESEARCH_PAPER,$\text{R}^2$-Bench: Benchmarking the Robustness of Referring Perception Models under Perturbations,[],https://arxiv.org/abs/2403.04924v1,https://github.com/lxa9867/r2bench,11,
1.0,RESEARCH_PAPER,Joint control variate for faster black-box variational inference,[],https://arxiv.org/abs/2210.07290v4,https://github.com/xidulu/jointcv,3,
1.0,RESEARCH_PAPER,Agile Multi-Source-Free Domain Adaptation,[],https://arxiv.org/abs/2403.05062v1,https://github.com/tl-uestc/bi-aten,8,
1.0,RESEARCH_PAPER,RSMamba: Remote Sensing Image Classification with State Space Model,[],https://arxiv.org/abs/2403.19654v1,https://github.com/KyanChen/RSMamba,306,
1.0,RESEARCH_PAPER,Wavelet-based Fourier Information Interaction with Frequency Diffusion Adjustment for Underwater Image Restoration,[],https://arxiv.org/abs/2311.16845v1,https://github.com/zhihefang/wf-diff,159,
1.0,RESEARCH_PAPER,Dynamic Implicit Image Function for Efficient Arbitrary-Scale Image Representation,[],https://arxiv.org/abs/2306.12321v2,https://github.com/hezongyao/diif,13,
1.0,RESEARCH_PAPER,Decoupling Static and Hierarchical Motion Perception for Referring Video Segmentation,[],https://arxiv.org/abs/2404.03645v1,https://github.com/heshuting555/dshmp,83,
1.0,RESEARCH_PAPER,Configurable Safety Tuning of Language Models with Synthetic Preference Data,[],https://arxiv.org/abs/2404.00495v1,https://github.com/vicgalle/configurable-safety-tuning,17,
1.0,RESEARCH_PAPER,SelfPose3d: Self-Supervised Multi-Person Multi-View 3d Pose Estimation,[],https://arxiv.org/abs/2404.02041v2,https://github.com/camma-public/selfpose3d,84,
1.0,RESEARCH_PAPER,CameraCtrl: Enabling Camera Control for Text-to-Video Generation,[],https://arxiv.org/abs/2404.02101v1,https://github.com/hehao13/cameractrl,664,
1.0,RESEARCH_PAPER,Humanizing Machine-Generated Content: Evading AI-Text Detection through Adversarial Attack,[],https://arxiv.org/abs/2404.01907v1,https://github.com/zhouying20/hmgc,60,
1.0,RESEARCH_PAPER,A New Benchmark and Model for Challenging Image Manipulation Detection,[],https://arxiv.org/abs/2311.14218v2,https://github.com/zhenfeiz/cimd,18,
1.0,RESEARCH_PAPER,A Transformer approach for Electricity Price Forecasting,[],https://arxiv.org/abs/2403.16108v2,https://github.com/osllogon/epf-transformers,59,
1.0,RESEARCH_PAPER,Robust Offline Reinforcement learning with Heavy-Tailed Rewards,[],https://arxiv.org/abs/2310.18715v2,https://github.com/mamba413/room,4,
1.0,RESEARCH_PAPER,Long-form evaluation of model editing,[],https://arxiv.org/abs/2402.09394v2,https://github.com/domenicrosati/longform-evaluation-model-editing,6,
1.0,RESEARCH_PAPER,CAGES: Cost-Aware Gradient Entropy Search for Efficient Local Multi-Fidelity Bayesian Optimization,[],https://arxiv.org/abs/2405.07760v1,https://github.com/PaulsonLab/CAGES,3,
1.0,RESEARCH_PAPER,Enhancing Semantic Fidelity in Text-to-Image Synthesis: Attention Regulation in Diffusion Models,[],https://arxiv.org/abs/2403.06381v1,https://github.com/yangzhang-v5/attention_regulation,19,
1.0,RESEARCH_PAPER,Eye-gaze Guided Multi-modal Alignment for Medical Representation Learning,[],https://arxiv.org/abs/2403.12416v3,https://github.com/momarky/egma,18,
