schemaVersion,recordType,startupName,employeeCount,officialWebsite,sourceName,sourceURL,collectedAt
1.0,STARTUP,Altro,29,https://altro.io,Y Combinator,https://www.ycombinator.com/companies/altro,2026-09-06T03:17:51.751384Z
1.0,STARTUP,Alude,8,https://www.alude.com.br/,Y Combinator,https://www.ycombinator.com/companies/alude,2026-09-06T03:17:51.797281Z
1.0,STARTUP,Altur,5,https://altur.io,Y Combinator,https://www.ycombinator.com/companies/altur,2026-09-06T03:17:51.837574Z
1.0,STARTUP,Altrina,4,https://altrina.com,Y Combinator,https://www.ycombinator.com/companies/altrina,2026-09-06T03:17:51.906999Z
1.0,STARTUP,AmberBox Gunshot Detection,,https://amberbox.com,Y Combinator,https://www.ycombinator.com/companies/amberbox-gunshot-detection,2026-09-06T03:17:51.956826Z
1.0,STARTUP,Ambition,55,https://ambition.com,Y Combinator,https://www.ycombinator.com/companies/ambition,2026-09-06T03:17:52.018678Z
1.0,STARTUP,Amal Invest,3,https://amalinvest.com,Y Combinator,https://www.ycombinator.com/companies/amal-invest,2026-09-06T03:17:52.052420Z
1.0,STARTUP,Ambient.ai,150,https://ambient.ai,Y Combinator,https://www.ycombinator.com/companies/ambient-ai,2026-09-06T03:17:52.098873Z
1.0,STARTUP,Amboras,3,https://amboras.com,Y Combinator,https://www.ycombinator.com/companies/amboras,2026-09-06T03:17:52.144464Z
1.0,STARTUP,Ambral,4,https://www.ambral.com/,Y Combinator,https://www.ycombinator.com/companies/ambral,2026-09-06T03:17:52.268122Z
1.0,STARTUP,Amby Health,2,https://tryamby.com,Y Combinator,https://www.ycombinator.com/companies/amby-health,2026-09-06T03:17:52.317193Z
1.0,STARTUP,Amenli,65,https://www.amenli.com/,Y Combinator,https://www.ycombinator.com/companies/amenli,2026-09-06T03:17:52.381137Z
1.0,STARTUP,Amera,12,https://amerahealthsolutions.com/,Y Combinator,https://www.ycombinator.com/companies/amera,2026-09-06T03:17:52.420176Z
1.0,STARTUP,Amika,2,https://www.amika.dev/,Y Combinator,https://www.ycombinator.com/companies/amika,2026-09-06T03:17:52.456308Z
1.0,STARTUP,Amiato,2,http://noudata.com,Y Combinator,https://www.ycombinator.com/companies/amiato,2026-09-06T03:17:52.479494Z
1.0,STARTUP,Amplitude,750,https://amplitude.com,Y Combinator,https://www.ycombinator.com/companies/amplitude,2026-09-06T03:17:52.583511Z
1.0,STARTUP,Amorphic Labs,2,https://www.agentmuxer.com,Y Combinator,https://www.ycombinator.com/companies/amorphic-labs,2026-09-06T03:17:52.630537Z
1.0,STARTUP,AminoAnalytica,3,https://www.aminoanalytica.com,Y Combinator,https://www.ycombinator.com/companies/aminoanalytica,2026-09-06T03:17:52.696880Z
1.0,STARTUP,AmpUp,45,https://ampup.io,Y Combinator,https://www.ycombinator.com/companies/ampup,2026-09-06T03:17:52.733303Z
1.0,STARTUP,Amulyte,2,http://amulyte.com,Y Combinator,https://www.ycombinator.com/companies/amulyte,2026-09-06T03:17:52.818389Z
1.0,STARTUP,Anakin,70,https://anakin.io,Y Combinator,https://www.ycombinator.com/companies/anakin,2026-09-06T03:17:52.861801Z
1.0,STARTUP,Anana,2,https://getanana.com,Y Combinator,https://www.ycombinator.com/companies/anana,2026-09-06T03:17:52.938357Z
1.0,STARTUP,Ananya Health,8,https://www.ananya.health/,Y Combinator,https://www.ycombinator.com/companies/ananya-health,2026-09-06T03:17:52.984498Z
1.0,STARTUP,Anasen,15,http://www.anasen.com,Y Combinator,https://www.ycombinator.com/companies/anasen,2026-09-06T03:17:53.029990Z
1.0,STARTUP,Anara,5,https://anara.com,Y Combinator,https://www.ycombinator.com/companies/anara,2026-09-06T03:17:53.079631Z
1.0,STARTUP,Ancana,12,https://ancanaliving.com/,Y Combinator,https://www.ycombinator.com/companies/ancana,2026-09-06T03:17:53.197941Z
1.0,STARTUP,Anchor,8,https://getanchor.co/,Y Combinator,https://www.ycombinator.com/companies/anchor,2026-09-06T03:17:53.260501Z
1.0,STARTUP,Anchor Health,2,http://anchorhealth.com,Y Combinator,https://www.ycombinator.com/companies/anchor-health,2026-09-06T03:17:53.296060Z
1.0,STARTUP,Anchorhead,1,https://buildwithglue.com,Y Combinator,https://www.ycombinator.com/companies/anchorhead,2026-09-06T03:17:53.330158Z
1.0,STARTUP,And Comfort,2,http://andcomfort.com,Y Combinator,https://www.ycombinator.com/companies/and-comfort,2026-09-06T03:17:53.361103Z
1.0,STARTUP,Andco,3,http://www.useandco.com,Y Combinator,https://www.ycombinator.com/companies/andco,2026-09-06T03:17:53.488298Z
1.0,STARTUP,Andson Biotech,4,http://www.andsonbiotech.com,Y Combinator,https://www.ycombinator.com/companies/andson-biotech,2026-09-06T03:17:53.591782Z
1.0,STARTUP,Andon Labs,11,https://andonlabs.com/,Y Combinator,https://www.ycombinator.com/companies/andon-labs,2026-09-06T03:17:53.681067Z
1.0,STARTUP,Andromeda Surgical,12,http://www.andromedasurgical.com,Y Combinator,https://www.ycombinator.com/companies/andromeda-surgical,2026-09-06T03:17:53.753459Z
1.0,STARTUP,Andi,2,https://AndiAI.com,Y Combinator,https://www.ycombinator.com/companies/andi,2026-09-06T03:17:53.792881Z
1.0,STARTUP,Andustry,2,http://andustry.com/,Y Combinator,https://www.ycombinator.com/companies/andustry,2026-09-06T03:17:53.893325Z
1.0,STARTUP,Andy AI,5,https://with-andy.com,Y Combinator,https://www.ycombinator.com/companies/andy-ai,2026-09-06T03:17:53.927712Z
1.0,STARTUP,Anfin,40,https://anfin.vn/,Y Combinator,https://www.ycombinator.com/companies/anfin,2026-09-06T03:17:54.131015Z
1.0,STARTUP,Anjuna,55,https://www.anjuna.io,Y Combinator,https://www.ycombinator.com/companies/anjuna,2026-09-06T03:17:54.649732Z
1.0,STARTUP,Anglera,6,https://www.anglera.com/,Y Combinator,https://www.ycombinator.com/companies/anglera,2026-09-06T03:17:54.712054Z
1.0,STARTUP,Anja Health,2,https://anjahealth.com,Y Combinator,https://www.ycombinator.com/companies/anja-health,2026-09-06T03:17:54.779844Z
1.0,STARTUP,Anima App,20,https://www.animaapp.com,Y Combinator,https://www.ycombinator.com/companies/anima-app,2026-09-06T03:17:54.830946Z
1.0,STARTUP,Anima,20,http://www.animahealth.com,Y Combinator,https://www.ycombinator.com/companies/anima,2026-09-06T03:17:54.865886Z
1.0,STARTUP,Ankr Health,30,https://ankr.us,Y Combinator,https://www.ycombinator.com/companies/ankr-health,2026-09-06T03:17:54.897768Z
1.0,STARTUP,AnnieCannons,14,https://www.anniecannons.com,Y Combinator,https://www.ycombinator.com/companies/anniecannons,2026-09-06T03:17:54.922788Z
1.0,STARTUP,Angle Health,100,https://www.anglehealth.com,Y Combinator,https://www.ycombinator.com/companies/angle-health,2026-09-06T03:17:54.949311Z
1.0,STARTUP,Ångström AI,5,https://www.angstrom-ai.com,Y Combinator,https://www.ycombinator.com/companies/angstrom-ai,2026-09-06T03:17:55.115051Z
1.0,STARTUP,ANORIA,5,https://www.anoria.com,Y Combinator,https://www.ycombinator.com/companies/anoria,2026-09-06T03:17:55.147855Z
1.0,STARTUP,Ansa Biotechnologies,72,http://ansabio.com,Y Combinator,https://www.ycombinator.com/companies/ansa-biotechnologies,2026-09-06T03:17:55.259105Z
1.0,STARTUP,Answerly,11,http://answerly.com,Y Combinator,https://www.ycombinator.com/companies/answerly,2026-09-06T03:17:55.293059Z
1.0,STARTUP,Antropi Robotics,,https://www.antropi.world/,Y Combinator,https://www.ycombinator.com/companies/antropi-robotics,2026-09-06T03:17:55.380553Z
1.0,STARTUP,AntWalk,50,https://www.antwalk.com/,Y Combinator,https://www.ycombinator.com/companies/antwalk,2026-09-06T03:17:55.425356Z
1.0,STARTUP,Anthrogen,6,https://anthrogen.com,Y Combinator,https://www.ycombinator.com/companies/anthrogen,2026-09-06T03:17:55.477440Z
1.0,STARTUP,Anto Biosciences,4,https://www.anto.bio/,Y Combinator,https://www.ycombinator.com/companies/anto-biosciences,2026-09-06T03:17:55.517219Z
1.0,STARTUP,AnswerThis,6,https://answerthis.io/,Y Combinator,https://www.ycombinator.com/companies/answerthis,2026-09-06T03:17:55.551625Z
1.0,STARTUP,AnythingLLM,4,https://anythingllm.com,Y Combinator,https://www.ycombinator.com/companies/anythingllm,2026-09-06T03:17:55.655887Z
1.0,STARTUP,Antigen,5,https://antigen.sh/,Y Combinator,https://www.ycombinator.com/companies/antigen,2026-09-06T03:17:55.708346Z
1.0,STARTUP,AnyList,3,https://www.anylist.com,Y Combinator,https://www.ycombinator.com/companies/anylist,2026-09-06T03:17:55.731307Z
1.0,STARTUP,Anywhere.FM,11,http://anywhere.fm,Y Combinator,https://www.ycombinator.com/companies/anywhere-fm,2026-09-06T03:17:55.799094Z
1.0,STARTUP,Anyvite,2,http://anyvite.com,Y Combinator,https://www.ycombinator.com/companies/anyvite,2026-09-06T03:17:55.824303Z
1.0,STARTUP,AON3D,40,https://www.aon3d.com,Y Combinator,https://www.ycombinator.com/companies/aon3d,2026-09-06T03:17:55.896179Z
1.0,STARTUP,AOA Dx,25,https://www.aoadx.com/,Y Combinator,https://www.ycombinator.com/companies/aoa-dx-inc,2026-09-06T03:17:55.940677Z
1.0,STARTUP,Apartio,2,http://www.apartio.com.br,Y Combinator,https://www.ycombinator.com/companies/apartio,2026-09-06T03:17:55.973389Z
1.0,STARTUP,Apero Health,24,https://www.aperohealth.com,Y Combinator,https://www.ycombinator.com/companies/apero-health,2026-09-06T03:17:56.048130Z
1.0,STARTUP,Apolink,7,https://apolink.space,Y Combinator,https://www.ycombinator.com/companies/apolink,2026-09-06T03:17:56.087129Z
1.0,STARTUP,Apollo,3,https://www.withapollo.com/,Y Combinator,https://www.ycombinator.com/companies/apollo-2,2026-09-06T03:17:56.188629Z
1.0,STARTUP,"Apollo Atomics, Inc.",,https://apolloatomics.com/,Y Combinator,https://www.ycombinator.com/companies/apollo-atomics-inc,2026-09-06T03:17:56.306232Z
1.0,STARTUP,Apollo Health,,http://apollo.com,Y Combinator,https://www.ycombinator.com/companies/apollo-health,2026-09-06T03:17:56.345454Z
1.0,STARTUP,ApolloShield,,https://www.apolloshield.com,Y Combinator,https://www.ycombinator.com/companies/apolloshield,2026-09-06T03:17:56.433091Z
1.0,STARTUP,Apollo.io,800,https://www.apollo.io/,Y Combinator,https://www.ycombinator.com/companies/apollo-io,2026-09-06T03:17:56.498770Z
1.0,STARTUP,Apoxy,2,https://apoxy.dev,Y Combinator,https://www.ycombinator.com/companies/apoxy,2026-09-06T03:17:56.534762Z
1.0,STARTUP,Appcanary,2,http://appcanary.com,Y Combinator,https://www.ycombinator.com/companies/appcanary,2026-09-06T03:17:56.640257Z
1.0,STARTUP,Apozy,9,https://www.apozy.com/,Y Combinator,https://www.ycombinator.com/companies/apozy,2026-09-06T03:17:56.683506Z
1.0,STARTUP,Appjet,3,http://appjet.com,Y Combinator,https://www.ycombinator.com/companies/appjet,2026-09-06T03:17:56.771269Z
1.0,STARTUP,AppHarbor,1,https://appharbor.com,Y Combinator,https://www.ycombinator.com/companies/appharbor,2026-09-06T03:17:56.809859Z
1.0,STARTUP,Appcubator,,http://appcubator.com,Y Combinator,https://www.ycombinator.com/companies/appcubator,2026-09-06T03:17:56.834027Z
1.0,STARTUP,Apportable,51,http://apportable.com,Y Combinator,https://www.ycombinator.com/companies/apportable,2026-09-06T03:17:56.919181Z
1.0,STARTUP,Approxima,2,https://approxima.ai,Y Combinator,https://www.ycombinator.com/companies/approxima,2026-09-06T03:17:56.965636Z
1.0,STARTUP,Apprentice Health,6,https://www.apprenticehealth.com,Y Combinator,https://www.ycombinator.com/companies/apprentice-health,2026-09-06T03:17:57.002401Z
1.0,STARTUP,"Applied Electrodynamics, Inc.",5,https://www.ae-dyn.com/,Y Combinator,https://www.ycombinator.com/companies/applied-electrodynamics-inc,2026-09-06T03:17:57.062063Z
1.0,STARTUP,Apply Design,4,http://www.applydesign.io,Y Combinator,https://www.ycombinator.com/companies/apply-design,2026-09-06T03:17:57.160790Z
1.0,STARTUP,AppX,30,https://www.vccircle.com/ycombinator-backed-appx-buys-website-building-platform-superpage,Y Combinator,https://www.ycombinator.com/companies/appx,2026-09-06T03:17:57.235852Z
1.0,STARTUP,Apptimize,50,http://apptimize.com,Y Combinator,https://www.ycombinator.com/companies/apptimize,2026-09-06T03:17:57.282022Z
1.0,STARTUP,AptDeco,,https://www.aptdeco.com/,Y Combinator,https://www.ycombinator.com/companies/aptdeco,2026-09-06T03:17:57.371802Z
1.0,STARTUP,Aptible,25,https://www.aptible.com,Y Combinator,https://www.ycombinator.com/companies/aptible,2026-09-06T03:17:57.408990Z
1.0,STARTUP,Apten,6,https://www.apten.ai/,Y Combinator,https://www.ycombinator.com/companies/apten,2026-09-06T03:17:57.441969Z
1.0,STARTUP,Apto Payments,32,https://www.aptopayments.com/,Y Combinator,https://www.ycombinator.com/companies/apto-payments,2026-09-06T03:17:57.993679Z
1.0,STARTUP,Aqua Voice,5,https://aquavoice.com,Y Combinator,https://www.ycombinator.com/companies/aqua-voice,2026-09-06T03:17:58.154013Z
1.0,STARTUP,Arbital,3,https://www.arbital.xyz,Y Combinator,https://www.ycombinator.com/companies/arbital,2026-09-06T03:17:58.209315Z
1.0,STARTUP,Aragorn AI,4,https://www.aragorn.ai,Y Combinator,https://www.ycombinator.com/companies/aragorn-ai,2026-09-06T03:17:58.254210Z
1.0,STARTUP,Apurata,12,https://apurata.com,Y Combinator,https://www.ycombinator.com/companies/apurata,2026-09-06T03:17:58.291627Z
1.0,STARTUP,AquaShield,3,https://aquashieldai.com,Y Combinator,https://www.ycombinator.com/companies/aquashield,2026-09-06T03:17:58.331314Z
1.0,STARTUP,Aqua,34,https://www.investwithaqua.com,Y Combinator,https://www.ycombinator.com/companies/aqua,2026-09-06T03:17:58.374562Z
1.0,STARTUP,Aquarium Learning,12,https://www.aquariumlearning.com/,Y Combinator,https://www.ycombinator.com/companies/aquarium-learning,2026-09-06T03:17:58.530573Z
1.0,STARTUP,Aravolta,4,https://www.aravolta.com/,Y Combinator,https://www.ycombinator.com/companies/aravolta,2026-09-06T03:17:58.611998Z
1.0,STARTUP,Reason Machines,2,https://reasonmachines.ai,Y Combinator,https://www.ycombinator.com/companies/ara,2026-09-06T03:17:58.658712Z
1.0,STARTUP,Arc,2,http://arccameras.com,Y Combinator,https://www.ycombinator.com/companies/arc,2026-09-06T03:17:58.787021Z
1.0,STARTUP,Arcane,2,,Y Combinator,https://www.ycombinator.com/companies/arcane,2026-09-06T03:17:58.865320Z
1.0,STARTUP,Archbee,12,https://www.archbee.com,Y Combinator,https://www.ycombinator.com/companies/archbee,2026-09-06T03:17:58.920723Z
1.0,STARTUP,ARC Prize Foundation,4,https://arcprize.org/,Y Combinator,https://www.ycombinator.com/companies/arc-prize-foundation,2026-09-06T03:17:59.034143Z
1.0,STARTUP,Archal,2,https://www.archal.ai/,Y Combinator,https://www.ycombinator.com/companies/archal,2026-09-06T03:17:59.085059Z
1.0,STARTUP,Archer,4,https://archermoney.com/,Y Combinator,https://www.ycombinator.com/companies/archer,2026-09-06T03:17:59.298606Z
1.0,STARTUP,ArchForm,23,http://archform.com,Y Combinator,https://www.ycombinator.com/companies/archform,2026-09-06T03:17:59.357403Z
1.0,STARTUP,Archil,11,https://archil.com,Y Combinator,https://www.ycombinator.com/companies/archil,2026-09-06T03:17:59.409361Z
1.0,STARTUP,ArchiLabs,2,https://archilabs.ai,Y Combinator,https://www.ycombinator.com/companies/archilabs,2026-09-06T03:17:59.460402Z
1.0,STARTUP,Archon,3,https://archon.inc,Y Combinator,https://www.ycombinator.com/companies/archon,2026-09-06T03:17:59.548940Z
1.0,STARTUP,Arcimus,2,https://www.arcimus.com/,Y Combinator,https://www.ycombinator.com/companies/arcimus,2026-09-06T03:17:59.694825Z
1.0,STARTUP,Arden,2,https://ardentech.ai/,Y Combinator,https://www.ycombinator.com/companies/arden,2026-09-06T03:17:59.823433Z
1.0,STARTUP,Arctic Health,4,https://arctic.health,Y Combinator,https://www.ycombinator.com/companies/arctic-health,2026-09-06T03:17:59.876998Z
1.0,STARTUP,Ardent,3,https://tryardent.com,Y Combinator,https://www.ycombinator.com/companies/ardent,2026-09-06T03:17:59.930403Z
1.0,STARTUP,Ardis AI,3,http://www.ardis.ai,Y Combinator,https://www.ycombinator.com/companies/ardis-ai,2026-09-06T03:18:00.076666Z
1.0,STARTUP,Arcus,100,http://arcusfi.com,Y Combinator,https://www.ycombinator.com/companies/arcus,2026-09-06T03:18:00.157224Z
1.0,STARTUP,Arga Labs,4,https://www.argalabs.com/,Y Combinator,https://www.ycombinator.com/companies/arga-labs,2026-09-06T03:18:00.212739Z
1.0,STARTUP,Arengu,10,https://www.arengu.com,Y Combinator,https://www.ycombinator.com/companies/arengu,2026-09-06T03:18:00.273161Z
1.0,STARTUP,Ares Industries,2,https://aresindustries.com,Y Combinator,https://www.ycombinator.com/companies/ares-industries,2026-09-06T03:18:00.342898Z
1.0,STARTUP,Argo,10,https://Argo.LA,Y Combinator,https://www.ycombinator.com/companies/argo,2026-09-06T03:18:00.509892Z
1.0,STARTUP,Argil,8,https://www.argil.ai/,Y Combinator,https://www.ycombinator.com/companies/argil,2026-09-06T03:18:00.625442Z
1.0,STARTUP,Argovox,3,https://www.argovox.com/,Y Combinator,https://www.ycombinator.com/companies/argovox,2026-09-06T03:18:00.732784Z
1.0,STARTUP,args,2,https://args.io/,Y Combinator,https://www.ycombinator.com/companies/args,2026-09-06T03:18:00.779679Z
1.0,STARTUP,"Argon AI, Inc.",2,https://www.argon-ai.com/,Y Combinator,https://www.ycombinator.com/companies/argon-ai-inc,2026-09-06T03:18:00.832919Z
1.0,STARTUP,Argument Computer Corporation,8,https://argument.xyz,Y Combinator,https://www.ycombinator.com/companies/argument-computer-corporation,2026-09-06T03:18:01.034315Z
1.0,STARTUP,Arini,17,https://www.arini.ai,Y Combinator,https://www.ycombinator.com/companies/arini,2026-09-06T03:18:01.161205Z
1.0,STARTUP,Arist,23,https://www.arist.co,Y Combinator,https://www.ycombinator.com/companies/arist,2026-09-06T03:18:01.232307Z
1.0,STARTUP,Arintra,50,https://www.arintra.com/,Y Combinator,https://www.ycombinator.com/companies/arintra,2026-09-06T03:18:01.282209Z
1.0,STARTUP,Ariglad,4,https://www.ariglad.com/,Y Combinator,https://www.ycombinator.com/companies/ariglad,2026-09-06T03:18:01.375431Z
1.0,STARTUP,Ark,11,http://ark.com,Y Combinator,https://www.ycombinator.com/companies/ark,2026-09-06T03:18:01.524780Z
1.0,STARTUP,Arketa,55,https://arketa.com,Y Combinator,https://www.ycombinator.com/companies/arketa,2026-09-06T03:18:01.581006Z
1.0,STARTUP,Armature,3,https://armature.tech,Y Combinator,https://www.ycombinator.com/companies/armature,2026-09-06T03:18:01.670042Z
1.0,STARTUP,Arlo Industries,3,https://arlo1.com/,Y Combinator,https://www.ycombinator.com/companies/arlo-industries,2026-09-06T03:18:01.744524Z
1.0,STARTUP,Armilla AI,14,http://www.armilla.ai,Y Combinator,https://www.ycombinator.com/companies/armilla-ai,2026-09-06T03:18:01.820638Z
1.0,STARTUP,Armory,90,http://armory.io,Y Combinator,https://www.ycombinator.com/companies/armory,2026-09-06T03:18:02.238498Z
1.0,STARTUP,Arpari,6,https://www.arpari.com,Y Combinator,https://www.ycombinator.com/companies/arpari,2026-09-06T03:18:02.312483Z
1.0,STARTUP,Arpeggio Bio,20,http://www.arpeggiobio.com,Y Combinator,https://www.ycombinator.com/companies/arpeggio-bio,2026-09-06T03:18:02.374782Z
1.0,STARTUP,arnata,15,https://arnata.com,Y Combinator,https://www.ycombinator.com/companies/arnata,2026-09-06T03:18:02.450135Z
1.0,STARTUP,Arpio,7,https://arpio.io,Y Combinator,https://www.ycombinator.com/companies/arpio,2026-09-06T03:18:02.602899Z
1.0,STARTUP,Arthena,12,https://www.arthena.com,Y Combinator,https://www.ycombinator.com/companies/arthena,2026-09-06T03:18:03.249902Z
1.0,STARTUP,Artificial Societies,12,https://societies.io,Y Combinator,https://www.ycombinator.com/companies/artificial-societies,2026-09-06T03:18:03.406759Z
1.0,STARTUP,Arroyo,2,https://www.arroyo.dev,Y Combinator,https://www.ycombinator.com/companies/arroyo,2026-09-06T03:18:03.474458Z
1.0,STARTUP,Array Labs,30,https://www.arraylabs.io/,Y Combinator,https://www.ycombinator.com/companies/array-labs,2026-09-06T03:18:03.544582Z
1.0,STARTUP,Artifact,4,https://www.artifact.engineer/,Y Combinator,https://www.ycombinator.com/companies/artifact-2,2026-09-06T03:18:03.620242Z
1.0,STARTUP,Artemis Search,3,https://search-artemis.com/,Y Combinator,https://www.ycombinator.com/companies/artemis-search,2026-09-06T03:18:03.728203Z
1.0,STARTUP,Arrow,18,https://www.arrowcheckout.com/,Y Combinator,https://www.ycombinator.com/companies/arrow,2026-09-06T03:18:03.916582Z
1.0,STARTUP,Artie,16,https://www.artie.com/,Y Combinator,https://www.ycombinator.com/companies/artie,2026-09-06T03:18:03.984886Z
1.0,STARTUP,ARQ,100,https://www.arqfinance.com/,Y Combinator,https://www.ycombinator.com/companies/arq,2026-09-06T03:18:04.074966Z
1.0,STARTUP,Artillery,5,https://www.artillery.io,Y Combinator,https://www.ycombinator.com/companies/artillery,2026-09-06T03:18:04.122710Z
1.0,STARTUP,Arva AI,20,https://www.arva.ai,Y Combinator,https://www.ycombinator.com/companies/arva-ai,2026-09-06T03:18:04.342138Z
1.0,STARTUP,Artisan,50,https://artisan.co/?utm_source=ycombinator,Y Combinator,https://www.ycombinator.com/companies/artisan,2026-09-06T03:18:04.416092Z
1.0,STARTUP,Arylla,6,http://www.arylla.com,Y Combinator,https://www.ycombinator.com/companies/arylla,2026-09-06T03:18:04.465111Z
1.0,STARTUP,Artos,7,https://www.artosai.com/,Y Combinator,https://www.ycombinator.com/companies/artos,2026-09-06T03:18:04.544261Z
1.0,STARTUP,Asakana,,https://www.asakana.co/,Y Combinator,https://www.ycombinator.com/companies/asakana,2026-09-06T03:18:04.588270Z
1.0,STARTUP,Arzana,6,https://www.arzana.com/,Y Combinator,https://www.ycombinator.com/companies/arzana,2026-09-06T03:18:04.784038Z
1.0,STARTUP,OpenReplay,11,https://www.openreplay.com/,Y Combinator,https://www.ycombinator.com/companies/asayer,2026-09-06T03:18:04.872662Z
1.0,STARTUP,Ascii,3,https://box.ascii.dev,Y Combinator,https://www.ycombinator.com/companies/ascii,2026-09-06T03:18:04.954960Z
1.0,STARTUP,Ascen,30,https://ascen.com,Y Combinator,https://www.ycombinator.com/companies/ascen,2026-09-06T03:18:04.998438Z
1.0,STARTUP,Asendia AI,3,https://asendia.ai/,Y Combinator,https://www.ycombinator.com/companies/asendia-ai,2026-09-06T03:18:05.058517Z
1.0,STARTUP,Asha Health,9,https://asha.health,Y Combinator,https://www.ycombinator.com/companies/asha-health,2026-09-06T03:18:05.228618Z
1.0,STARTUP,Asher Bio,3,https://www.asherbio.com/,Y Combinator,https://www.ycombinator.com/companies/asher-bio,2026-09-06T03:18:05.282653Z
1.0,STARTUP,Ashby,110,https://www.ashbyhq.com,Y Combinator,https://www.ycombinator.com/companies/ashby,2026-09-06T03:18:05.353372Z
1.0,STARTUP,Aseon Labs,5,https://www.aseonlabs.com/,Y Combinator,https://www.ycombinator.com/companies/aseon-labs,2026-09-06T03:18:05.427588Z
1.0,STARTUP,Ashr,2,https://ashr.io,Y Combinator,https://www.ycombinator.com/companies/ashr,2026-09-06T03:18:05.611016Z
1.0,STARTUP,Aside,5,https://aside.com,Y Combinator,https://www.ycombinator.com/companies/aside,2026-09-06T03:18:05.694722Z
1.0,STARTUP,aSim,9,https://asim.sh/,Y Combinator,https://www.ycombinator.com/companies/asim,2026-09-06T03:18:05.752046Z
1.0,STARTUP,Askdata,17,http://www.askdata.com,Y Combinator,https://www.ycombinator.com/companies/askdata,2026-09-06T03:18:05.866612Z
1.0,STARTUP,"AskMyClass, now Soundkins",2,https://soundkins.com/,Y Combinator,https://www.ycombinator.com/companies/askmyclass-now-soundkins,2026-09-06T03:18:05.911554Z
1.0,STARTUP,Asimov,3,https://tryasimov.ai/,Y Combinator,https://www.ycombinator.com/companies/asimov,2026-09-06T03:18:05.967767Z
1.0,STARTUP,Aspora,85,https://aspora.com,Y Combinator,https://www.ycombinator.com/companies/aspora,2026-09-06T03:18:06.155953Z
1.0,STARTUP,Aspect,3,https://aspect.inc,Y Combinator,https://www.ycombinator.com/companies/aspect-inc,2026-09-06T03:18:06.233078Z
1.0,STARTUP,Aspire,500,https://aspireapp.com,Y Combinator,https://www.ycombinator.com/companies/aspire,2026-09-06T03:18:06.332497Z
1.0,STARTUP,Assembled,2,https://www.crunchbase.com/organization/circle-inc,Y Combinator,https://www.ycombinator.com/companies/assembled,2026-09-06T03:18:06.474883Z
1.0,STARTUP,Assemble,4,https://www.assemble.ai/,Y Combinator,https://www.ycombinator.com/companies/assemble,2026-09-06T03:18:06.540389Z
1.0,STARTUP,Assembly,12,https://asm.co/,Y Combinator,https://www.ycombinator.com/companies/assembly,2026-09-06T03:18:06.592106Z
1.0,STARTUP,Assembly HOA,12,https://assemblyhoa.com,Y Combinator,https://www.ycombinator.com/companies/assembly-hoa,2026-09-06T03:18:06.807396Z
1.0,STARTUP,AssemblyAI,65,https://www.assemblyai.com,Y Combinator,https://www.ycombinator.com/companies/assemblyai,2026-09-06T03:18:06.869296Z
1.0,STARTUP,Asseta,4,http://www.asseta.com,Y Combinator,https://www.ycombinator.com/companies/asseta,2026-09-06T03:18:06.918118Z
1.0,STARTUP,assistant-ui,3,https://assistant-ui.com,Y Combinator,https://www.ycombinator.com/companies/assistant-ui,2026-09-06T03:18:07.028304Z
1.0,STARTUP,Astek Diagnostics,5,http://astekdx.com,Y Combinator,https://www.ycombinator.com/companies/astek-diagnostics-inc,2026-09-06T03:18:07.101618Z
1.0,STARTUP,Assorted Bits,,http://youthere.com,Y Combinator,https://www.ycombinator.com/companies/assorted-bits,2026-09-06T03:18:07.145201Z
1.0,STARTUP,Astor,5,https://astor.app/,Y Combinator,https://www.ycombinator.com/companies/astor,2026-09-06T03:18:07.237730Z
1.0,STARTUP,Asteroid,8,https://asteroid.ai,Y Combinator,https://www.ycombinator.com/companies/asteroid,2026-09-06T03:18:07.300817Z
1.0,STARTUP,Aster,2,https://www.asterlab.ai/,Y Combinator,https://www.ycombinator.com/companies/asterlab,2026-09-06T03:18:07.494581Z
1.0,STARTUP,Astraea,2,https://tryastraea.com,Y Combinator,https://www.ycombinator.com/companies/astraea,2026-09-06T03:18:07.610425Z
1.0,STARTUP,Astranis,500,http://www.astranis.com,Y Combinator,https://www.ycombinator.com/companies/astranis,2026-09-06T03:18:07.706694Z
1.0,STARTUP,Astro Mechanica,52,https://astromecha.co/,Y Combinator,https://www.ycombinator.com/companies/astro-mechanica,2026-09-06T03:18:08.333651Z
1.0,STARTUP,Matcha,2,https://www.matcha-health.com,Y Combinator,https://www.ycombinator.com/companies/astrix-health,2026-09-06T03:18:08.420673Z
1.0,STARTUP,Atlas,25,https://atlascard.com,Y Combinator,https://www.ycombinator.com/companies/atlas-3,2026-09-06T03:18:08.491340Z
1.0,STARTUP,Astro,1,https://www.astroenergy.ai/,Y Combinator,https://www.ycombinator.com/companies/astro,2026-09-06T03:18:08.537984Z
1.0,STARTUP,Atla,10,https://www.atla-ai.com/,Y Combinator,https://www.ycombinator.com/companies/atla,2026-09-06T03:18:08.713922Z
1.0,STARTUP,AthenaHQ,12,https://www.athenahq.ai,Y Combinator,https://www.ycombinator.com/companies/athenahq,2026-09-06T03:18:08.859470Z
1.0,STARTUP,AstroForge,10,https://www.astroforge.io/,Y Combinator,https://www.ycombinator.com/companies/astroforge,2026-09-06T03:18:08.916036Z
